Label,EmailText,EmailText_uk
ham,PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS),"""ССАТИ"" - ЦЕ ТОЙ, ХТО РОЗУМІЄ, ЩО ЦЕ САМЕ ТЕ, ЩО ПОТРІБНО"" (А ТЕПЕР ПРОЧИТАЙТЕ ЗАДОМ НАПЕРЕД)."
ham,Think + da. You wil do.,Думай + да. У тебе вийде.
ham,I'm awake oh. What's up.,Я не сплю. Як справи?
ham,Good afternoon my boytoy. How goes that walking here and there day ? Did you get that police abstract? Are you still out and about? I wake and miss you babe,"Добрий день, мій хлопчику. Як проходять твої прогулянки туди-сюди? Ти отримав ту поліцейську довідку? Ти все ще гуляєш? Я прокидаюся і сумую за тобою, крихітко."
ham,How much u trying to get?,Скільки ти хочеш отримати?
ham,"Come around  &lt;DECIMAL&gt; pm vikky..i'm otside nw, il come by tht time","Приходьте близько 10:00 вечора, Віккі... я зараз не вдома, прийду до того часу..."
ham,Tell me again what your address is,"Повторіть, будь ласка, вашу адресу"
ham,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)","Бджілка сказала: ""Я найсолодша у світі"" Бог засміявся і сказав: ""Зачекай, ти ще не зустрічав людину, яка читає це повідомлення"" МОРАЛЬ: Навіть Бог може жартувати! ГМ+ГН+ГЕ+ГН:)"
ham,Should i buy him a blackberry bold 2 or torch. Should i buy him new or used. Let me know. Plus are you saying i should buy the  &lt;#&gt; g wifi ipad. And what are you saying about the about the  &lt;#&gt; g?,"Чи варто купувати йому blackberry bold 2 або torch. Купити йому новий чи вживаний. Дайте мені знати. Плюс ви кажете, що я повинен купити wifi ipad g. І що ви говорите про про &lt;#&gt; g?"
ham,But you were together so you should be thinkin about him,"Але ви були разом, тому ви повинні думати про нього"
ham,hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.,"привіт, як справи в сонячній африці? сподіваюся, ти добре проводиш час. поцілуй від мене це велике старе срібло назад."
ham,At WHAT TIME should i come tomorrow,О котрій годині мені прийти завтра
spam,Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd,"Хочеш посміятися? Спробуйте CHIT-CHAT на своєму мобільному зараз! Увійдіть, надіславши слово: CHAT і відправте його на номер: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd"
ham,\CHA QUITEAMUZING THATÃÂ¥ÃÂSCOOL BABE,\МЕНІ ДУЖЕ ПОДОБАЄТЬСЯ ЦЯ КЛЬОВА КРИХІТКА.
ham,Omg how did u know what I ate?,"Боже, як ти дізнався, що я їла?"
spam,"\URGENT! This is the 2nd attempt to contact U!U have WON ÃÂ¥ÃÂ£1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. maxÃÂ¥ÃÂ£7. 50\""""","\ТЕРМІНОВО! Це 2-а спроба зв'язатися з U! Ви виграли 1000 фунтів ДЗВОНИТИ 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. max7. 50\"""""
ham,:( but your not here....,:( але тебе тут немає....
ham,Not directly behind... Abt 4 rows behind ÃÂ_...,Не прямо за... Приблизно на 4 ряди позаду...
spam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,"Вітаємо, ви отримали 500 ваучерів на компакт-диски або 125 подарунків та безкоштовну участь у конкурсі 2 100 щотижневих розіграшів txt MUSIC на номер 87066"
spam,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records","У вас був контрактний мобільний 11 місяців? Новітні моделі Motorola, Nokia та ін. - все БЕЗКОШТОВНО! Подвійні хвилини та СМС на тарифах Orange. ВІДПРАВИТИ ТАК, щоб передзвонити, НІ, щоб видалити із записів"
